Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
8.0,17,81.5,114.953065604008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,827,60,214,82.7,48.57079598094129,82.7,0.0125663995742797,10,2359.1222222222227
8.0,17,95.9,71.11713978574844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1066,60,218,106.6,75.04102581625304,106.6,0.0157194137573242,10,5631.155555555554
8.0,17,68.9,62.92915956501909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,666,60,126,66.6,20.871032557111302,66.6,0.0162268877029418,10,435.6
12.8,17,82.7,28.285900224234148,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,912,60,230,91.2,57.17186565280358,91.2,0.0356747150421142,10,3268.6222222222223
25.6,6,58.2,36.22518443794576,0.1,0.2,0.0,0.2,0.6,0.0,0.0,6,2,1,0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1425,60,441,142.5,128.22657897470225,142.5,0.0277313947677612,10,16442.055555555555
21.6,6,74.5,257.3350512301368,0.1,0.1,0.0,0.1,0.5,0.0,0.0,5,1,1,0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,691,60,86,69.1,8.006247560499238,69.1,0.0040454864501953,10,64.1
29.6,6,56.7,50.09894840445101,0.1,0.1,0.0,0.3,0.9,0.0,0.0,9,1,1,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,969,66,317,96.9,77.96787087569396,96.9,0.0240905046463012,10,6078.988888888887
20.0,6,114.7,56.62897076137088,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,944,60,150,94.4,39.243400011268704,94.4,0.0178349018096923,10,1540.0444444444445
14.0,17,84.3,51.169955141085374,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,863,60,175,86.3,43.13557438794316,86.3,0.0195428133010864,10,1860.677777777778
18.8,17,145.3,13.49491306965142,0.0,0.3,0.0,0.0,0.2,0.0,0.0,2,3,0,0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.1,0.0,0.0,0.0,1.0,1.0,1440,60,344,144.0,98.76571604897454,144.0,0.0791316986083984,10,9754.666666666666
32.0,6,76.2,79.6445308642913,0.1,0.0,0.0,0.3,1.0,0.0,0.0,10,0,1,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1321,66,441,132.1,126.24882837740184,132.1,0.0127355813980102,10,15938.766666666665
26.4,6,85.1,35.982101188678726,0.1,0.2,0.0,0.1,0.6,0.0,0.0,6,2,1,0,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,966,66,317,96.6,77.75059842570703,96.6,0.0279141187667846,10,6045.155555555556
22.4,6,110.8,176.7250510881244,0.2,0.0,0.0,0.3,0.6,0.0,0.0,6,0,2,0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1084,66,230,108.4,52.27533941650796,108.4,0.0056586027145385,10,2732.711111111111
21.6,6,91.3,28.420949207164487,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,1104,60,230,110.4,63.43885945450855,110.4,0.0373462915420532,10,4024.488888888889
20.0,6,173.5,45.89998599243592,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1429,66,230,142.9,67.5762121196834,142.9,0.0224263906478881,10,4566.544444444446
20.0,6,98.7,67.74381321247792,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1006,60,214,100.6,53.65155066620991,100.6,0.0148350000381469,10,2878.4888888888886
16.0,17,116.9,31.472465464586666,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2,2,0,0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1164,60,230,116.4,75.21111029037606,116.4,0.0363990068435668,10,5656.711111111112
24.0,6,72.7,77.55725303762382,0.2,0.0,0.0,0.2,0.7,0.0,0.0,7,0,2,0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1393,60,441,139.3,130.06840080853186,139.3,0.0130563974380493,10,16917.788888888892
24.8,6,54.8,67.54156226449123,0.0,0.2,0.0,0.2,0.6,0.0,0.0,6,2,0,0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,904,60,176,90.4,45.760730374901634,90.4,0.0149380922317504,10,2094.0444444444447
30.8,6,85.0,67.46041370791468,0.2,0.0,0.0,0.4,1.0,0.0,0.0,10,0,2,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1065,66,317,106.5,80.27487499557726,106.5,0.0150039196014404,10,6444.055555555556
21.6,6,108.3,53.783678080443984,0.1,0.0,0.2,0.2,0.6,0.0,0.0,6,0,1,2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,878,60,214,87.8,49.344142959873615,87.8,0.0188956022262573,10,2434.844444444445
8.8,17,76.7,28.435747258834,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.1,0.0,0.8,0.8,1156,60,357,115.6,96.30991641570456,115.6,0.0643884897232055,10,9275.6
15.2,17,97.8,165.87324311284416,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,803,66,110,80.3,16.404945053922678,80.3,0.0072302103042602,10,269.1222222222221
14.0,17,114.9,65.23155211536158,0.0,0.1,0.0,0.2,0.2,0.0,0.0,2,1,0,0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,1318,70,357,131.8,91.99855071322229,131.8,0.0169149875640869,10,8463.733333333334
20.0,6,117.2,86.25747037556503,0.0,0.1,0.0,0.3,0.6,0.0,0.0,6,1,0,0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1326,66,262,132.6,74.8794586875021,132.6,0.0120111942291259,10,5606.9333333333325
16.0,6,89.2,73.71036421949826,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5,0,1,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.9,0.9,1124,60,441,112.4,117.13638774238062,112.4,0.013568115234375,10,13720.933333333338
16.4,17,89.4,85.07681510419836,0.1,0.1,0.0,0.0,0.3,0.0,0.0,3,1,1,0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,730,60,98,73.0,11.04536101718726,73.0,0.0119383811950683,10,122.0
18.4,17,73.8,72.30399263566359,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1427,66,357,142.7,113.89961467108756,142.7,0.016224718093872,10,12973.122222222222
20.8,6,53.2,206.83808227554715,0.2,0.0,0.0,0.2,0.6,0.0,0.0,6,0,2,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,919,60,284,91.9,68.27794503188989,91.9,0.0054476976394653,10,4661.877777777777
14.4,17,49.3,32.00964646175567,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,862,60,218,86.2,47.38916894537541,86.2,0.0321977853775024,10,2245.733333333333
6.4,17,70.3,116.0763823545691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.9,0.9,760,60,98,76.0,14.689376357687136,76.0,0.0086978197097778,10,215.77777777777777
12.8,17,61.4,93.47450809095386,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,704,60,156,70.4,30.13746284388695,70.4,0.010698390007019,10,908.2666666666664
15.2,17,96.1,22.227696012447456,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.7,0.1,0.0,0.0,0.0,1.0,1.0,1262,60,344,126.2,100.09417787486164,126.2,0.0450895071029663,10,10018.844444444445
31.2,6,86.4,67.45911170798787,0.0,0.2,0.0,0.4,0.8,0.0,0.0,8,2,0,0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1757,66,791,175.7,223.61924484861916,175.7,0.0149634838104248,10,50005.56666666667
28.0,6,79.1,75.45517183067173,0.2,0.1,0.0,0.2,0.7,0.0,0.0,7,1,2,0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1391,66,441,139.1,128.05766930046266,139.1,0.0134291172027587,10,16398.76666666666
26.4,6,104.1,46.5203131741435,0.0,0.2,0.0,0.3,0.6,0.0,0.0,6,2,0,0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1308,66,317,130.8,89.89598928144063,130.8,0.0216194868087768,10,8081.288888888888
27.6,6,72.3,118.06094588280332,0.2,0.0,0.0,0.4,0.9,0.0,0.0,9,0,2,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1490,60,792,149.0,226.96940567202248,149.0,0.0103650093078613,10,51515.11111111111
28.4,6,78.1,122.686026682423,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9,0,1,0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,982,60,217,98.2,60.38174853012752,98.2,0.0109803915023803,10,3645.955555555556
19.6,6,125.9,49.541988339459685,0.0,0.2,0.1,0.1,0.3,0.0,0.0,3,2,0,1,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1642,60,583,164.2,163.55821253880492,164.2,0.0204267978668212,10,26751.28888888889
32.0,6,137.2,572.4449297120241,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6292,66,2922,629.2,975.4106599558752,629.2,0.0032457113265991,10,951425.9555555558
32.0,6,173.8,508.9063068747119,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668,66,742,166.8,208.09816059841677,166.8,0.0019650936126708,10,43304.84444444445
15.2,17,154.8,39.60615786735259,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,3022,66,423,302.2,105.02147928453068,302.2,0.0267097949981689,10,11029.51111111111
18.0,17,150.0,33.82115918983471,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1663,60,330,166.3,92.01092930250792,166.3,0.0298511028289794,10,8466.011111111111
16.8,6,112.6,103.039721709736,0.0,0.1,0.0,0.0,0.3,0.0,0.0,3,1,0,0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,976,60,214,97.6,61.80111469688696,97.6,0.0100439071655273,10,3819.3777777777777
28.0,6,96.4,77.11875501033323,0.2,0.1,0.0,0.2,0.8,0.0,0.0,8,1,2,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1567,66,441,156.7,129.37117144093577,156.7,0.0218600034713745,10,16736.899999999998
24.0,6,105.5,83.13454372472846,0.0,0.2,0.0,0.1,0.5,0.0,0.0,5,2,0,0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1303,60,517,130.3,145.13139640416273,130.3,0.0121377944946289,10,21063.12222222222
22.4,6,92.5,105.4852371611086,0.0,0.1,0.0,0.3,0.6,0.0,0.0,6,1,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1629,66,509,162.9,146.21251656407532,162.9,0.0097466945648193,10,21378.1
24.0,6,82.1,133.53786004692907,0.2,0.0,0.0,0.2,0.7,0.0,0.0,7,0,2,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,782,66,113,78.2,16.470849671127745,78.2,0.010200810432434,10,271.28888888888895
28.0,6,48.4,70.5716155757799,0.0,0.3,0.0,0.2,0.6,0.0,0.0,6,3,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,892,60,176,89.2,46.04538823571561,89.2,0.0143744945526123,10,2120.177777777778
28.0,6,65.6,83.00194329996873,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5890,66,2962,589.0,921.536880554556,589.0,0.0121253013610839,10,849230.2222222222
32.4,6,64.0,764.1707508153114,0.1,0.2,0.2,0.2,0.8,0.0,0.0,8,2,1,2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1285,60,674,128.5,191.7215863346292,128.5,0.0013087034225463,10,36757.16666666666
32.8,6,62.7,106.65852926666768,0.0,0.1,0.0,0.3,1.0,0.0,0.0,10,1,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2965,66,1514,296.5,459.3979756159141,296.5,0.0096585035324096,10,211046.5
24.8,6,113.7,111.41196595726596,0.1,0.0,0.2,0.1,0.6,0.0,0.0,6,0,1,2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2691,60,1514,269.1,457.6380059003453,269.1,0.0096877813339233,10,209432.54444444447
29.6,6,79.4,80.35819454316594,0.0,0.0,0.1,0.4,0.9,0.0,0.0,9,0,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,4406,66,2714,440.6,822.3426158103312,440.6,0.0124804019927978,10,676247.377777778
19.2,6,81.4,24.94425416792796,0.1,0.0,0.2,0.2,0.4,0.0,0.0,4,0,1,2,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,732,60,110,73.2,15.576335327098676,73.2,0.0400895118713378,10,242.6222222222222
25.6,6,77.3,36.79039764783072,0.1,0.2,0.0,0.2,0.6,0.0,0.0,6,2,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.1,0.0,1.0,1.0,1705,66,441,170.5,137.50898960512444,170.5,0.0274281024932861,10,18908.722222222223
24.0,6,86.6,65.02171884252986,0.1,0.2,0.0,0.1,0.5,0.0,0.0,5,2,1,0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,948,60,230,94.8,55.05714203342641,94.8,0.0155306816101074,10,3031.288888888889
26.4,6,79.6,80.73763517857624,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1506,60,385,150.6,120.7883364494363,150.6,0.0125507116317749,10,14589.82222222222
27.2,6,79.5,21.45466840514977,0.2,0.0,0.0,0.3,0.8,0.0,0.0,8,0,2,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1005,66,230,100.5,64.34326348232234,100.5,0.0466485977172851,10,4140.055555555556
8.8,17,50.3,27.169404570658653,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.8,0.8,734,60,98,73.4,16.276772816911016,73.4,0.0370500087738037,10,264.93333333333334
21.6,6,97.4,93.81656321646255,0.1,0.0,0.0,0.3,0.6,0.0,0.0,6,0,1,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1054,66,230,105.4,51.33160170239512,105.4,0.0137079954147338,10,2634.9333333333334
22.8,6,103.3,65.60652701654278,0.0,0.2,0.0,0.3,0.6,0.0,0.0,6,2,0,0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1026,60,262,102.6,72.70671679196266,102.6,0.0196858882904052,10,5286.266666666666
20.8,6,53.3,78.70537724802594,0.3,0.0,0.0,0.1,0.6,0.0,0.0,6,0,3,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1047,60,441,104.7,118.3854814672062,104.7,0.012991714477539,10,14015.122222222222
25.2,6,80.3,44.27738818236232,0.1,0.2,0.0,0.1,0.6,0.0,0.0,6,2,1,0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1179,60,317,117.9,86.36415151361511,117.9,0.0228217840194702,10,7458.766666666666
22.8,6,58.6,85.65975080006616,0.2,0.0,0.0,0.4,0.8,0.0,0.0,8,0,2,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.1,0.0,1.0,1.0,1071,66,344,107.1,84.67119410467241,107.1,0.0125492095947265,10,7169.211111111111
22.4,6,56.8,62.29176691438993,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,923,60,156,92.3,36.93252105003273,92.3,0.0202693939208984,10,1364.0111111111112
13.6,6,65.8,122.99362496994294,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,856,60,150,85.6,37.32202209598689,85.6,0.0081308126449584,10,1392.9333333333334
19.2,6,97.7,37.35216064005243,0.1,0.0,0.0,0.3,0.6,0.0,0.0,6,0,1,0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1127,60,230,112.7,63.80534634513179,112.7,0.0278002977371215,10,4071.1222222222223
10.4,17,137.1,28.746440367110807,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.7,0.7,1126,60,230,112.6,81.08185164799005,112.6,0.0375792026519775,10,6574.266666666666
26.4,6,104.6,36.278920914397816,0.0,0.2,0.0,0.3,0.6,0.0,0.0,6,2,0,0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1669,66,441,166.9,122.32057154143052,166.9,0.0277101039886474,10,14962.322222222225
22.4,6,87.7,93.67596807118322,0.2,0.1,0.0,0.0,0.5,0.0,0.0,5,1,2,0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,852,66,214,85.2,45.7549025909914,85.2,0.0106751918792724,10,2093.5111111111114
32.8,6,95.5,171.59109132860954,0.0,0.1,0.0,0.5,1.0,0.0,0.0,10,1,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1033,66,317,103.3,77.19103287011747,103.3,0.0071216106414794,10,5958.455555555555
24.0,6,108.4,60.64024751687944,0.3,0.0,0.0,0.1,0.7,0.0,0.0,7,0,3,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,989,60,230,98.9,69.16397585127359,98.9,0.0176039934158325,10,4783.655555555557
18.0,6,124.1,47.294721506826455,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,4646,60,2974,464.6,917.3764766986344,464.6,0.0222022056579589,10,841579.6000000001
19.2,6,96.6,45.98800714439999,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1977,60,809,197.7,241.2200701065776,197.7,0.0229646921157836,10,58187.122222222206
